company,Company_Status,location,location_Status,industry,Industry_Status,total_laid_off,layoffs_Status,percentage_laid_off,Percentage_Status,date,Date_Status,year,Year_Status,Month,Month_Status,stage,country,funds_raised_millions,Funds_Status
AUTOMATION ANYWHERE,Reported,SF BAY AREA,Reported,OTHER,Reported,260,Reported,0.1,Reported,27/04/2020,Reported,2020,Reported,4,Reported,SERIES B,UNITED STATES,840,Reported
AUTOMOX,Reported,BOULDER,Reported,INFRASTRUCTURE,Reported,0,missing,0,missing,13/06/2022,Reported,2022,Reported,6,Reported,SERIES C,UNITED STATES,152,Reported
AUTOMOX,Reported,BOULDER,Reported,INFRASTRUCTURE,Reported,0,missing,0.11,Reported,18/04/2022,Reported,2022,Reported,4,Reported,SERIES C,UNITED STATES,152,Reported
AVALARA,Reported,SEATTLE,Reported,FINANCE,Reported,0,missing,0,missing,20/01/2023,Reported,2023,Reported,1,Reported,ACQUIRED,UNITED STATES,341,Reported
AVANTAGE ENTERTAINMENT,Reported,MINNEAPOLIS,Reported,MEDIA,Reported,5,Reported,0.2,Reported,03/04/2020,Reported,2020,Reported,4,Reported,UNKNOWN,UNITED STATES,0,missing
AVANTSTAY,Reported,LOS ANGELES,Reported,TRAVEL,Reported,80,Reported,0,missing,29/06/2022,Reported,2022,Reported,6,Reported,UNKNOWN,UNITED STATES,811,Reported
AVANTSTAY,Reported,LOS ANGELES,Reported,TRAVEL,Reported,144,Reported,0.22,Reported,09/11/2022,Reported,2022,Reported,11,Reported,PRIVATE EQUITY,UNITED STATES,686,Reported
AVAST,Reported,PHOENIX,Reported,SECURITY,Reported,0,missing,0.25,Reported,10/11/2022,Reported,2022,Reported,11,Reported,UNKNOWN,UNITED STATES,0,missing
AVO,Reported,TEL AVIV,Reported,FOOD,Reported,500,Reported,0.67,Reported,01/05/2022,Reported,2022,Reported,5,Reported,SERIES B,ISRAEL,45,Reported
AWARE,Reported,COLUMBUS,Reported,SECURITY,Reported,0,missing,0,missing,06/01/2023,Reported,2023,Reported,1,Reported,SERIES C,UNITED STATES,88,Reported
AWAY,Reported,NEW YORK CITY,Reported,RETAIL,Reported,60,Reported,0.1,Reported,07/04/2020,Reported,2020,Reported,4,Reported,SERIES D,UNITED STATES,181,Reported
AWOK,Reported,DUBAI,Reported,RETAIL,Reported,0,missing,1,Reported,02/09/2020,Reported,2020,Reported,9,Reported,SERIES A,UNITED ARAB EMIRATES,30,Reported
AYA,Reported,TORONTO,Reported,FINANCE,Reported,5,Reported,0.25,Reported,19/11/2020,Reported,2020,Reported,11,Reported,SEED,UNITED STATES,3,Reported
B8TA,Reported,SF BAY AREA,Reported,RETAIL,Reported,250,Reported,0.5,Reported,26/03/2020,Reported,2020,Reported,3,Reported,SERIES C,UNITED STATES,88,Reported
BABYLON,Reported,LONDON,Reported,HEALTHCARE,Reported,100,Reported,0,missing,12/07/2022,Reported,2022,Reported,7,Reported,POST-IPO,UNITED KINGDOM,1100,Reported
BACK MARKET,Reported,PARIS,Reported,RETAIL,Reported,93,Reported,0.13,Reported,23/12/2022,Reported,2022,Reported,12,Reported,SERIES E,FRANCE,1000,Reported
BAKKT,Reported,ATLANTA,Reported,CRYPTO,Reported,0,missing,0.15,Reported,08/12/2022,Reported,2022,Reported,12,Reported,POST-IPO,UNITED STATES,932,Reported
BALLY'S INTERACTIVE,Reported,PROVIDENCE,Reported,unknown,missing,0,missing,0.15,Reported,18/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,946,Reported
BALTO,Reported,ST. LOUIS,Reported,SALES,Reported,30,Reported,0,missing,22/06/2022,Reported,2022,Reported,6,Reported,SERIES B,UNITED STATES,51,Reported
BALTO,Reported,ST. LOUIS,Reported,SALES,Reported,35,Reported,0,missing,12/12/2022,Reported,2022,Reported,12,Reported,SERIES B,UNITED STATES,51,Reported
BAMBOO HEALTH,Reported,LOUISVILLE,Reported,HEALTHCARE,Reported,52,Reported,0,missing,01/07/2022,Reported,2022,Reported,7,Reported,UNKNOWN,UNITED STATES,0,missing
BANXA,Reported,MELBOURNE,Reported,CRYPTO,Reported,70,Reported,0.3,Reported,27/06/2022,Reported,2022,Reported,6,Reported,POST-IPO,AUSTRALIA,13,Reported
BARAJA,Reported,SYDNEY,Reported,TRANSPORTATION,Reported,0,missing,0.75,Reported,08/02/2023,Reported,2023,Reported,2,Reported,UNKNOWN,AUSTRALIA,63,Reported
BARK,Reported,NEW YORK CITY,Reported,RETAIL,Reported,126,Reported,0.12,Reported,09/02/2023,Reported,2023,Reported,2,Reported,POST-IPO,UNITED STATES,0,missing
BATON,Reported,SF BAY AREA,Reported,TRANSPORTATION,Reported,16,Reported,0.25,Reported,29/06/2022,Reported,2022,Reported,6,Reported,SERIES A,UNITED STATES,13,Reported
BCREDI,Reported,CURITIBA,Reported,FINANCE,Reported,0,missing,0,missing,27/03/2020,Reported,2020,Reported,3,Reported,SERIES A,BRAZIL,0,missing
BEAM BENEFITS,Reported,COLUMBUS,Reported,HEALTHCARE,Reported,31,Reported,0.08,Reported,08/02/2023,Reported,2023,Reported,2,Reported,SERIES E,UNITED STATES,168,Reported
BEAMERY,Reported,LONDON,Reported,HR,Reported,0,missing,0.12,Reported,10/01/2023,Reported,2023,Reported,1,Reported,SERIES D,UNITED STATES,223,Reported
BEAT,Reported,ATHENS,Reported,TRANSPORTATION,Reported,0,missing,0,missing,08/11/2022,Reported,2022,Reported,11,Reported,SERIES B,GREECE,6,Reported
BEETECH,Reported,SAO PAULO,Reported,FINANCE,Reported,30,Reported,0,missing,10/04/2020,Reported,2020,Reported,4,Reported,SERIES B,BRAZIL,14,Reported
BENCH,Reported,VANCOUVER,Reported,FINANCE,Reported,47,Reported,0.1,Reported,27/03/2020,Reported,2020,Reported,3,Reported,SERIES B,CANADA,49,Reported
BENEVITY,Reported,CALGARY,Reported,OTHER,Reported,137,Reported,0.14,Reported,18/01/2023,Reported,2023,Reported,1,Reported,UNKNOWN,CANADA,69,Reported
BENITAGO GROUP,Reported,NEW YORK CITY,Reported,RETAIL,Reported,0,missing,0.14,Reported,04/11/2022,Reported,2022,Reported,11,Reported,SERIES A,UNITED STATES,380,Reported
BERKELEY LIGHTS,Reported,SF BAY AREA,Reported,HEALTHCARE,Reported,0,missing,0.12,Reported,09/08/2022,Reported,2022,Reported,8,Reported,POST-IPO,UNITED STATES,272,Reported
BERLIN BRANDS GROUP,Reported,BERLIN,Reported,RETAIL,Reported,100,Reported,0.1,Reported,10/06/2022,Reported,2022,Reported,6,Reported,UNKNOWN,GERMANY,1000,Reported
BESTOW,Reported,DALLAS,Reported,FINANCE,Reported,41,Reported,0.14,Reported,24/06/2022,Reported,2022,Reported,6,Reported,SERIES C,UNITED STATES,137,Reported
BETTER.COM,Reported,NEW YORK CITY,Reported,REAL ESTATE,Reported,0,missing,0,missing,19/04/2022,Reported,2022,Reported,4,Reported,UNKNOWN,UNITED STATES,905,Reported
BETTER.COM,Reported,NEW YORK CITY,Reported,REAL ESTATE,Reported,0,missing,0,missing,26/08/2022,Reported,2022,Reported,8,Reported,UNKNOWN,UNITED STATES,905,Reported
BETTER.COM,Reported,NEW YORK CITY,Reported,REAL ESTATE,Reported,900,Reported,0.09,Reported,01/12/2021,Reported,2021,Reported,12,Reported,UNKNOWN,UNITED STATES,905,Reported
BETTER.COM,Reported,NEW YORK CITY,Reported,REAL ESTATE,Reported,3000,Reported,0.33,Reported,08/03/2022,Reported,2022,Reported,3,Reported,UNKNOWN,UNITED STATES,905,Reported
BETTERCLOUD,Reported,NEW YORK CITY,Reported,SECURITY,Reported,0,missing,0,missing,13/05/2020,Reported,2020,Reported,5,Reported,SERIES E,UNITED STATES,111,Reported
BETTERFLY,Reported,SANTIAGO,Reported,HEALTHCARE,Reported,0,missing,0.3,Reported,18/01/2023,Reported,2023,Reported,1,Reported,SERIES C,CHILE,204,Reported
BETTERFLY,Reported,SANTIAGO,Reported,HEALTHCARE,Reported,30,Reported,0,missing,11/08/2022,Reported,2022,Reported,8,Reported,SERIES C,CHILE,204,Reported
BETTERMENT,Reported,NEW YORK CITY,Reported,FINANCE,Reported,28,Reported,0,missing,15/02/2023,Reported,2023,Reported,2,Reported,SERIES F,UNITED STATES,435,Reported
BEVI,Reported,BOSTON,Reported,FOOD,Reported,30,Reported,0.2,Reported,27/03/2020,Reported,2020,Reported,3,Reported,SERIES C,UNITED STATES,60,Reported
BEYOND MEAT,Reported,LOS ANGELES,Reported,FOOD,Reported,40,Reported,0,missing,03/08/2022,Reported,2022,Reported,8,Reported,POST-IPO,UNITED STATES,122,Reported
BEYOND MEAT,Reported,LOS ANGELES,Reported,FOOD,Reported,200,Reported,0.19,Reported,14/10/2022,Reported,2022,Reported,10,Reported,POST-IPO,UNITED STATES,122,Reported
BEYONDMINDS,Reported,TEL AVIV,Reported,DATA,Reported,65,Reported,1,Reported,23/05/2022,Reported,2022,Reported,5,Reported,SERIES A,ISRAEL,16,Reported
BHARATAGRI,Reported,MUMBAI,Reported,FOOD,Reported,40,Reported,0.43,Reported,15/01/2023,Reported,2023,Reported,1,Reported,SERIES A,INDIA,21,Reported
BIG FISH GAMES,Reported,SEATTLE,Reported,MEDIA,Reported,250,Reported,0,missing,01/09/2020,Reported,2020,Reported,9,Reported,ACQUIRED,UNITED STATES,95.2,Reported
BIGBEAR.AI,Reported,BALTIMORE,Reported,DATA,Reported,0,missing,0.07,Reported,08/09/2022,Reported,2022,Reported,9,Reported,POST-IPO,UNITED STATES,200,Reported
BIGCOMMERCE,Reported,AUSTIN,Reported,RETAIL,Reported,180,Reported,0.13,Reported,15/12/2022,Reported,2022,Reported,12,Reported,POST-IPO,UNITED STATES,224,Reported
BIKAYI,Reported,BENGALURU,Reported,RETAIL,Reported,0,missing,0,missing,28/07/2022,Reported,2022,Reported,7,Reported,SERIES A,INDIA,12,Reported
BILIBILI,Reported,SHANGHAI,Reported,MEDIA,Reported,0,missing,0.3,Reported,27/12/2022,Reported,2022,Reported,12,Reported,POST-IPO,CHINA,3700,Reported
BIOMARIN,Reported,SF BAY AREA,Reported,HEALTHCARE,Reported,120,Reported,0.04,Reported,07/10/2022,Reported,2022,Reported,10,Reported,POST-IPO,UNITED STATES,585,Reported
BIRD,Reported,LOS ANGELES,Reported,TRANSPORTATION,Reported,138,Reported,0.23,Reported,07/06/2022,Reported,2022,Reported,6,Reported,POST-IPO,UNITED STATES,783,Reported
BIRD,Reported,LOS ANGELES,Reported,TRANSPORTATION,Reported,406,Reported,0.3,Reported,27/03/2020,Reported,2020,Reported,3,Reported,SERIES D,UNITED STATES,623,Reported
BITFARMS,Reported,QUEBEC,Reported,CRYPTO,Reported,0,missing,0,missing,06/04/2020,Reported,2020,Reported,4,Reported,POST-IPO,CANADA,25,Reported
BITFRONT,Reported,SF BAY AREA,Reported,CRYPTO,Reported,0,missing,1,Reported,29/11/2022,Reported,2022,Reported,11,Reported,UNKNOWN,UNITED STATES,0,missing
BITGO,Reported,SF BAY AREA,Reported,CRYPTO,Reported,0,missing,0.12,Reported,17/04/2020,Reported,2020,Reported,4,Reported,SERIES B,UNITED STATES,69,Reported
BITMEX,Reported,NON-U.S.,Reported,CRYPTO,Reported,0,missing,0.3,Reported,02/11/2022,Reported,2022,Reported,11,Reported,SEED,SEYCHELLES,0,Reported
BITMEX,Reported,NON-U.S.,Reported,CRYPTO,Reported,75,Reported,0.25,Reported,04/04/2022,Reported,2022,Reported,4,Reported,SEED,SEYCHELLES,0,Reported
BITOASIS,Reported,DUBAI,Reported,CRYPTO,Reported,9,Reported,0.05,Reported,19/06/2022,Reported,2022,Reported,6,Reported,SERIES B,UNITED ARAB EMIRATES,30,Reported
BITPANDA,Reported,VIENNA,Reported,CRYPTO,Reported,270,Reported,0.27,Reported,24/06/2022,Reported,2022,Reported,6,Reported,SERIES C,AUSTRIA,546,Reported
BITRISE,Reported,BUDAPEST,Reported,INFRASTRUCTURE,Reported,0,missing,0.14,Reported,14/09/2022,Reported,2022,Reported,9,Reported,SERIES C,HUNGARY,83,Reported
BITSIGHT,Reported,TEL AVIV,Reported,SECURITY,Reported,40,Reported,0,missing,26/02/2023,Reported,2023,Reported,2,Reported,UNKNOWN,ISRAEL,401,Reported
BITSO,Reported,MEXICO CITY,Reported,CRYPTO,Reported,80,Reported,0.11,Reported,26/05/2022,Reported,2022,Reported,5,Reported,SERIES C,MEXICO,378,Reported
BITSO,Reported,MEXICO CITY,Reported,CRYPTO,Reported,100,Reported,0,missing,29/11/2022,Reported,2022,Reported,11,Reported,SERIES C,MEXICO,378,Reported
BITTITAN,Reported,SEATTLE,Reported,DATA,Reported,70,Reported,0.27,Reported,18/11/2021,Reported,2021,Reported,11,Reported,ACQUIRED,UNITED STATES,46,Reported
BITTORRENT,Reported,SF BAY AREA,Reported,INFRASTRUCTURE,Reported,92,Reported,0,missing,20/01/2023,Reported,2023,Reported,1,Reported,ACQUIRED,UNITED STATES,0,missing
BITTREX,Reported,SEATTLE,Reported,CRYPTO,Reported,80,Reported,0,missing,02/02/2023,Reported,2023,Reported,2,Reported,UNKNOWN,UNITED STATES,0,missing
BIZONGO,Reported,MUMBAI,Reported,LOGISTICS,Reported,140,Reported,0,missing,10/07/2020,Reported,2020,Reported,7,Reported,SERIES C,INDIA,70,Reported
BIZPAY,Reported,SYDNEY,Reported,FINANCE,Reported,0,missing,0.3,Reported,04/05/2022,Reported,2022,Reported,5,Reported,UNKNOWN,AUSTRALIA,45,Reported
BIZZABO,Reported,NEW YORK CITY,Reported,MARKETING,Reported,100,Reported,0.37,Reported,01/12/2022,Reported,2022,Reported,12,Reported,SERIES E,UNITED STATES,194,Reported
BIZZABO,Reported,NEW YORK CITY,Reported,MARKETING,Reported,120,Reported,0.3,Reported,05/07/2022,Reported,2022,Reported,7,Reported,SERIES E,UNITED STATES,194,Reported
BLACK SHARK,Reported,SHENZEN,Reported,HARDWARE,Reported,900,Reported,0,missing,13/01/2023,Reported,2023,Reported,1,Reported,UNKNOWN,CHINA,0,missing
BLACKBAUD,Reported,CHARLESTON,Reported,OTHER,Reported,500,Reported,0.14,Reported,00/00/0000,missing,0,missing,0,missing,POST-IPO,UNITED STATES,0,missing
BLACKBUCK,Reported,BENGALURU,Reported,LOGISTICS,Reported,200,Reported,0,missing,17/04/2020,Reported,2020,Reported,4,Reported,SERIES D,INDIA,293,Reported
BLACKLINE,Reported,LOS ANGELES,Reported,FINANCE,Reported,95,Reported,0.05,Reported,08/12/2022,Reported,2022,Reported,12,Reported,PRIVATE EQUITY,UNITED STATES,220,Reported
BLEACHER REPORT,Reported,LONDON,Reported,MEDIA,Reported,20,Reported,0,missing,11/09/2020,Reported,2020,Reported,9,Reported,ACQUIRED,UNITED KINGDOM,40.5,Reported
BLEND,Reported,SF BAY AREA,Reported,FINANCE,Reported,100,Reported,0.06,Reported,10/11/2022,Reported,2022,Reported,11,Reported,POST-IPO,UNITED STATES,665,Reported
BLEND,Reported,SF BAY AREA,Reported,FINANCE,Reported,200,Reported,0.1,Reported,19/04/2022,Reported,2022,Reported,4,Reported,POST-IPO,UNITED STATES,665,Reported
BLEND,Reported,SF BAY AREA,Reported,FINANCE,Reported,220,Reported,0.12,Reported,15/08/2022,Reported,2022,Reported,8,Reported,POST-IPO,UNITED STATES,665,Reported
BLEND,Reported,SF BAY AREA,Reported,FINANCE,Reported,340,Reported,0.28,Reported,10/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,665,Reported
BLOCKCHAIN.COM,Reported,LONDON,Reported,CRYPTO,Reported,110,Reported,0.28,Reported,12/01/2023,Reported,2023,Reported,1,Reported,SERIES D,UNITED KINGDOM,490,Reported
BLOCKCHAIN.COM,Reported,LONDON,Reported,CRYPTO,Reported,150,Reported,0.25,Reported,21/07/2022,Reported,2022,Reported,7,Reported,SERIES D,UNITED KINGDOM,490,Reported
BLOCKFI,Reported,NEW YORK CITY,Reported,CRYPTO,Reported,0,missing,1,Reported,28/11/2022,Reported,2022,Reported,11,Reported,SERIES E,UNITED STATES,1000,Reported
BLOCKFI,Reported,NEW YORK CITY,Reported,CRYPTO,Reported,250,Reported,0.2,Reported,13/06/2022,Reported,2022,Reported,6,Reported,SERIES E,UNITED STATES,1000,Reported
BLOOMTECH,Reported,SF BAY AREA,Reported,EDUCATION,Reported,88,Reported,0.5,Reported,01/12/2022,Reported,2022,Reported,12,Reported,UNKNOWN,UNITED STATES,0,missing
BLUE APRON,Reported,NEW YORK CITY,Reported,FOOD,Reported,0,missing,0.1,Reported,08/12/2022,Reported,2022,Reported,12,Reported,POST-IPO,UNITED STATES,352,Reported
BLUEGROUND,Reported,NEW YORK CITY,Reported,REAL ESTATE,Reported,130,Reported,0.25,Reported,27/03/2020,Reported,2020,Reported,3,Reported,SERIES B,UNITED STATES,77,Reported
BLUESTACKS,Reported,SF BAY AREA,Reported,OTHER,Reported,60,Reported,0,missing,20/07/2022,Reported,2022,Reported,7,Reported,SERIES C,UNITED STATES,48,Reported
BLUME GLOBAL,Reported,SF BAY AREA,Reported,LOGISTICS,Reported,30,Reported,0.1,Reported,30/03/2020,Reported,2020,Reported,3,Reported,UNKNOWN,UNITED STATES,0,missing
BLUPRINT,Reported,DENVER,Reported,EDUCATION,Reported,137,Reported,1,Reported,26/05/2020,Reported,2020,Reported,5,Reported,ACQUIRED,UNITED STATES,108,Reported
BM TECHNOLOGIES,Reported,PHILADELPHIA,Reported,FINANCE,Reported,0,missing,0.25,Reported,30/01/2023,Reported,2023,Reported,1,Reported,POST-IPO,UNITED STATES,0,missing
BOLT,Reported,LAGOS,Reported,TRANSPORTATION,Reported,17,Reported,0,missing,21/02/2023,Reported,2023,Reported,2,Reported,SERIES F,NIGERIA,0,missing
BOLT,Reported,SF BAY AREA,Reported,FINANCE,Reported,50,Reported,0.1,Reported,24/01/2023,Reported,2023,Reported,1,Reported,SERIES E,UNITED STATES,1300,Reported
BOLT,Reported,SF BAY AREA,Reported,FINANCE,Reported,240,Reported,0.27,Reported,25/05/2022,Reported,2022,Reported,5,Reported,SERIES E,UNITED STATES,1300,Reported
BOND,Reported,SF BAY AREA,Reported,FINANCE,Reported,0,missing,0,missing,07/06/2022,Reported,2022,Reported,6,Reported,SERIES A,UNITED STATES,42,Reported
BONSAI,Reported,TORONTO,Reported,RETAIL,Reported,29,Reported,0.34,Reported,26/04/2022,Reported,2022,Reported,4,Reported,SERIES A,CANADA,27,Reported
BONSAI,Reported,TORONTO,Reported,RETAIL,Reported,30,Reported,0.55,Reported,20/06/2022,Reported,2022,Reported,6,Reported,SERIES A,CANADA,27,Reported
BONTERRA,Reported,AUSTIN,Reported,OTHER,Reported,140,Reported,0.1,Reported,13/01/2023,Reported,2023,Reported,1,Reported,UNKNOWN,UNITED STATES,0,missing
BOOKCLUB,Reported,SALT LAKE CITY,Reported,EDUCATION,Reported,12,Reported,0.25,Reported,31/05/2022,Reported,2022,Reported,5,Reported,SERIES A,UNITED STATES,26,Reported
BOOKING.COM,Reported,AMSTERDAM,Reported,TRAVEL,Reported,4375,Reported,0.25,Reported,30/07/2020,Reported,2020,Reported,7,Reported,ACQUIRED,NETHERLANDS,0,missing
BOOKING.COM,Reported,GRAND RAPIDS,Reported,TRAVEL,Reported,226,Reported,0,missing,01/11/2022,Reported,2022,Reported,11,Reported,ACQUIRED,UNITED STATES,0,missing
BOOKMYSHOW,Reported,MUMBAI,Reported,CONSUMER,Reported,270,Reported,0.18,Reported,28/05/2020,Reported,2020,Reported,5,Reported,UNKNOWN,INDIA,224,Reported
BOOKSY,Reported,SF BAY AREA,Reported,CONSUMER,Reported,200,Reported,0,missing,01/04/2020,Reported,2020,Reported,4,Reported,SERIES B,UNITED STATES,48,Reported
BOOKTOPIA,Reported,SYDNEY,Reported,RETAIL,Reported,0,missing,0,missing,28/06/2022,Reported,2022,Reported,6,Reported,SERIES A,AUSTRALIA,23,Reported
BOOKTOPIA,Reported,SYDNEY,Reported,RETAIL,Reported,30,Reported,0,missing,23/01/2023,Reported,2023,Reported,1,Reported,SERIES A,AUSTRALIA,23,Reported
BOOSTED COMMERCE,Reported,LOS ANGELES,Reported,RETAIL,Reported,0,missing,0.05,Reported,22/07/2022,Reported,2022,Reported,7,Reported,SERIES B,UNITED STATES,137,Reported
BOOZT,Reported,MALMO,Reported,RETAIL,Reported,70,Reported,0.05,Reported,09/06/2022,Reported,2022,Reported,6,Reported,POST-IPO,SWEDEN,56,Reported
BORROWELL,Reported,TORONTO,Reported,FINANCE,Reported,15,Reported,0.2,Reported,06/04/2020,Reported,2020,Reported,4,Reported,SERIES B,CANADA,72,Reported
BOSSA NOVA,Reported,SF BAY AREA,Reported,RETAIL,Reported,0,missing,0.5,Reported,02/11/2020,Reported,2020,Reported,11,Reported,UNKNOWN,UNITED STATES,101.6,Reported
BOSSA NOVA,Reported,SF BAY AREA,Reported,RETAIL,Reported,61,Reported,0,missing,29/06/2020,Reported,2020,Reported,6,Reported,UNKNOWN,UNITED STATES,101.6,Reported
BOUNCE,Reported,BENGALURU,Reported,TRANSPORTATION,Reported,40,Reported,0.05,Reported,06/01/2023,Reported,2023,Reported,1,Reported,SERIES D,INDIA,214,Reported
BOUNCE,Reported,BENGALURU,Reported,TRANSPORTATION,Reported,120,Reported,0,missing,19/03/2020,Reported,2020,Reported,3,Reported,SERIES D,INDIA,214,Reported
BOUNCE,Reported,BENGALURU,Reported,TRANSPORTATION,Reported,130,Reported,0.22,Reported,29/06/2020,Reported,2020,Reported,6,Reported,SERIES D,INDIA,214.2,Reported
BOUNCE,Reported,BENGALURU,Reported,TRANSPORTATION,Reported,200,Reported,0.4,Reported,22/02/2021,Reported,2021,Reported,2,Reported,SERIES D,INDIA,214.2,Reported
BOUNCEX,Reported,NEW YORK CITY,Reported,MARKETING,Reported,77,Reported,0.2,Reported,06/04/2020,Reported,2020,Reported,4,Reported,SERIES B,UNITED STATES,75,Reported
BRAINBASE,Reported,LOS ANGELES,Reported,SALES,Reported,0,missing,0,missing,28/07/2022,Reported,2022,Reported,7,Reported,SERIES A,UNITED STATES,12,Reported
BRAINLY,Reported,KRAKOW,Reported,EDUCATION,Reported,25,Reported,0,missing,06/11/2022,Reported,2022,Reported,11,Reported,SERIES D,POLAND,148,Reported
BRANCH,Reported,NEW YORK CITY,Reported,RETAIL,Reported,3,Reported,0.27,Reported,11/06/2020,Reported,2020,Reported,6,Reported,SEED,UNITED STATES,2,Reported
BRANCH METRICS,Reported,SF BAY AREA,Reported,MARKETING,Reported,100,Reported,0.2,Reported,07/04/2020,Reported,2020,Reported,4,Reported,SERIES E,UNITED STATES,367,Reported
BRAVE CARE,Reported,PORTLAND,Reported,HEALTHCARE,Reported,40,Reported,0.33,Reported,06/09/2022,Reported,2022,Reported,9,Reported,SERIES B,UNITED STATES,42,Reported
BREATHE,Reported,NEW DELHI,Reported,HEALTHCARE,Reported,50,Reported,0.33,Reported,14/06/2022,Reported,2022,Reported,6,Reported,SERIES A,INDIA,6,Reported
BREATHER,Reported,MONTREAL,Reported,REAL ESTATE,Reported,120,Reported,0.8,Reported,16/12/2020,Reported,2020,Reported,12,Reported,SERIES D,CANADA,131,Reported
BREX,Reported,SF BAY AREA,Reported,FINANCE,Reported,62,Reported,0.15,Reported,29/05/2020,Reported,2020,Reported,5,Reported,SERIES C,UNITED STATES,732,Reported
BREX,Reported,SF BAY AREA,Reported,FINANCE,Reported,136,Reported,0.11,Reported,11/10/2022,Reported,2022,Reported,10,Reported,SERIES D,UNITED STATES,1500,Reported
BRIDGE CONNECTOR,Reported,NASHVILLE,Reported,HEALTHCARE,Reported,154,Reported,1,Reported,17/11/2020,Reported,2020,Reported,11,Reported,SERIES B,UNITED STATES,45,Reported
BRIDGIT,Reported,WATERLOO,Reported,CONSTRUCTION,Reported,13,Reported,0.13,Reported,06/12/2022,Reported,2022,Reported,12,Reported,SERIES B,CANADA,36,Reported
BRIGHT MACHINES,Reported,SF BAY AREA,Reported,DATA,Reported,30,Reported,0.08,Reported,28/06/2022,Reported,2022,Reported,6,Reported,UNKNOWN,ISRAEL,250,Reported
BRIGHT MONEY,Reported,BENGALURU,Reported,FINANCE,Reported,100,Reported,0.5,Reported,15/07/2022,Reported,2022,Reported,7,Reported,SERIES A,INDIA,31,Reported
BRIGHTE,Reported,SYDNEY,Reported,ENERGY,Reported,30,Reported,0.15,Reported,20/06/2022,Reported,2022,Reported,6,Reported,SERIES C,AUSTRALIA,145,Reported
BRIGHTE,Reported,SYDNEY,Reported,ENERGY,Reported,58,Reported,0,missing,09/09/2022,Reported,2022,Reported,9,Reported,SERIES C,AUSTRALIA,145,Reported
BRIGHTLINE,Reported,SF BAY AREA,Reported,HEALTHCARE,Reported,0,missing,0.2,Reported,01/11/2022,Reported,2022,Reported,11,Reported,SERIES C,UNITED STATES,212,Reported
BRINGG,Reported,TEL AVIV,Reported,LOGISTICS,Reported,10,Reported,0.1,Reported,21/04/2020,Reported,2020,Reported,4,Reported,SERIES D,ISRAEL,84,Reported
BRITISHVOLT,Reported,LONDON,Reported,TRANSPORTATION,Reported,206,Reported,1,Reported,17/01/2023,Reported,2023,Reported,1,Reported,UNKNOWN,UNITED KINGDOM,2400,Reported
BRIZA,Reported,TORONTO,Reported,FINANCE,Reported,26,Reported,0.4,Reported,20/12/2022,Reported,2022,Reported,12,Reported,SERIES A,CANADA,10,Reported
BRODMANN17,Reported,TEL AVIV,Reported,OTHER,Reported,0,missing,1,Reported,09/12/2022,Reported,2022,Reported,12,Reported,SERIES A,ISRAEL,25,Reported
